DateTime,Behaviour
00/00/1970-00:00:00.,3
00/00/1970-00:00:10.000,3
00/00/1970-00:00:20.000,1
00/00/1970-00:00:30.000,1
00/00/1970-00:00:40.000,5
26/01/2018-05:44:38.000,1
26/01/2018-05:44:48.000,5
26/01/2018-05:44:58.100,5
26/01/2018-05:45:08.100,1
26/01/2018-05:45:18.200,1
26/01/2018-05:45:28.200,1
26/01/2018-05:45:38.200,1
26/01/2018-05:45:48.200,1
26/01/2018-05:45:58.200,5
26/01/2018-06:01:32.100,5
26/01/2018-06:01:42.200,5
26/01/2018-06:01:52.200,1
26/01/2018-06:02:02.300,5
26/01/2018-06:02:12.300,1
26/01/2018-06:02:22.400,5
26/01/2018-06:02:32.400,5
26/01/2018-06:02:42.500,5
26/01/2018-06:02:52.500,1
26/01/2018-06:03:02.500,1
26/01/2018-06:03:12.500,5
26/01/2018-06:03:22.500,1
26/01/2018-06:03:32.500,1
26/01/2018-06:03:42.500,1
26/01/2018-06:03:52.500,1
26/01/2018-06:04:02.500,1
26/01/2018-06:04:12.500,1
26/01/2018-06:04:22.500,1
26/01/2018-06:17:26.100,5
26/01/2018-06:17:36.200,1
26/01/2018-06:17:46.200,1
26/01/2018-06:17:56.200,1
26/01/2018-06:18:06.200,1
26/01/2018-06:18:16.200,1
26/01/2018-06:18:26.200,1
26/01/2018-06:18:36.200,1
26/01/2018-06:18:46.200,1
26/01/2018-06:18:56.200,2
26/01/2018-06:21:34.400,1
26/01/2018-06:21:44.400,1
26/01/2018-06:21:54.500,5
26/01/2018-06:22:04.500,1
26/01/2018-06:22:14.600,5
26/01/2018-06:22:24.600,5
26/01/2018-06:22:34.700,1
26/01/2018-06:22:44.800,1
26/01/2018-06:22:54.800,5
26/01/2018-06:23:04.900,5
26/01/2018-06:23:14.900,5
26/01/2018-06:23:25.000,1
26/01/2018-06:23:35.000,5
26/01/2018-06:23:45.000,1
26/01/2018-06:23:55.000,2
26/01/2018-06:24:08.300,1
26/01/2018-06:24:18.300,1
26/01/2018-06:24:28.300,1
26/01/2018-06:24:38.300,1
26/01/2018-06:25:55.500,1
26/01/2018-06:26:05.500,1
26/01/2018-06:26:15.600,1
26/01/2018-06:26:25.600,1
26/01/2018-06:26:35.700,1
26/01/2018-06:26:45.700,1
26/01/2018-06:26:55.800,1
26/01/2018-06:27:05.800,1
26/01/2018-06:27:15.900,1
26/01/2018-06:27:25.900,5
26/01/2018-06:27:36.000,1
26/01/2018-06:27:46.000,1
26/01/2018-06:27:56.000,5
26/01/2018-06:28:06.000,1
26/01/2018-06:28:16.000,1
26/01/2018-06:28:26.000,5
26/01/2018-06:28:36.000,1
26/01/2018-06:28:46.000,1
26/01/2018-06:28:56.000,5
26/01/2018-06:29:06.000,1
26/01/2018-06:29:16.000,1
26/01/2018-06:30:33.600,3
26/01/2018-06:30:43.600,4
26/01/2018-06:30:53.600,1
26/01/2018-06:31:03.600,2
26/01/2018-06:31:13.600,1
