DateTime,Behaviour
00/00/1970-00:00:00.,2
00/00/1970-00:00:10.000,1
00/00/1970-00:00:20.000,1
00/00/1970-00:00:30.000,1
00/00/1970-00:00:40.000,1
26/01/2018-07:39:00.200,1
26/01/2018-07:39:10.300,1
26/01/2018-07:39:20.300,3
26/01/2018-07:39:30.300,3
26/01/2018-07:39:40.300,3
26/01/2018-07:39:50.300,3
26/01/2018-07:40:00.300,3
26/01/2018-07:40:10.300,1
26/01/2018-07:40:20.300,1
26/01/2018-07:40:30.300,3
26/01/2018-07:40:40.300,3
26/01/2018-07:40:50.300,3
26/01/2018-07:43:39.100,3
26/01/2018-07:43:49.100,1
26/01/2018-07:43:59.100,3
26/01/2018-07:44:09.100,3
26/01/2018-07:44:19.100,3
26/01/2018-07:44:29.100,3
26/01/2018-07:44:39.100,3
26/01/2018-07:44:49.100,3
26/01/2018-07:44:59.100,2
26/01/2018-07:45:09.100,2
26/01/2018-07:45:19.100,1
26/01/2018-07:45:29.100,3
26/01/2018-07:45:39.100,3
26/01/2018-07:45:49.100,3
26/01/2018-07:45:59.100,1
26/01/2018-07:46:09.100,3
26/01/2018-07:47:39.900,3
26/01/2018-07:47:49.900,3
26/01/2018-07:47:59.900,3
26/01/2018-07:48:09.900,1
26/01/2018-07:48:19.900,1
26/01/2018-07:48:29.900,1
26/01/2018-07:48:39.900,1
26/01/2018-07:49:29.900,1
26/01/2018-07:49:39.900,3
26/01/2018-07:49:50.000,3
26/01/2018-07:50:00.000,1
26/01/2018-07:50:10.100,4
26/01/2018-07:50:20.100,1
26/01/2018-07:50:30.200,3
26/01/2018-07:50:40.200,3
26/01/2018-07:50:50.200,1
26/01/2018-07:51:00.200,3
26/01/2018-07:51:10.200,2
26/01/2018-07:51:20.200,2
26/01/2018-07:51:37.300,2
26/01/2018-07:51:47.300,3
26/01/2018-07:51:57.400,3
26/01/2018-07:52:07.500,1
26/01/2018-07:52:17.500,3
26/01/2018-07:52:27.600,3
26/01/2018-07:52:37.600,1
26/01/2018-07:52:47.600,3
26/01/2018-07:52:57.700,3
26/01/2018-07:53:07.800,3
26/01/2018-07:53:17.800,3
26/01/2018-07:53:27.900,3
26/01/2018-07:53:37.900,1
26/01/2018-07:53:48.000,3
26/01/2018-07:53:58.000,3
26/01/2018-07:54:08.100,3
26/01/2018-07:54:18.100,3
