DateTime,Behaviour
00/00/1970-00:00:00.,3
00/00/1970-00:00:10.000,1
00/00/1970-00:00:20.000,2
00/00/1970-00:00:30.000,3
00/00/1970-00:00:40.000,3
00/00/1970-00:00:50.000,5
00/00/1970-00:01:00.000,5
00/00/1970-00:01:10.000,5
00/00/1970-00:01:20.000,5
26/01/2018-07:07:05.600,5
26/01/2018-07:07:15.600,5
26/01/2018-07:07:25.700,5
26/01/2018-07:07:35.700,5
26/01/2018-07:07:45.800,5
26/01/2018-07:07:55.900,5
26/01/2018-07:08:05.900,5
26/01/2018-07:08:16.000,5
26/01/2018-07:08:26.000,5
26/01/2018-07:08:36.100,5
26/01/2018-07:08:46.200,5
26/01/2018-07:08:56.200,5
26/01/2018-07:09:06.300,5
26/01/2018-07:09:16.400,5
26/01/2018-07:09:26.400,5
26/01/2018-07:09:36.500,5
26/01/2018-07:09:46.500,5
26/01/2018-07:09:56.600,5
26/01/2018-07:10:06.700,5
26/01/2018-07:10:16.700,5
26/01/2018-07:10:26.800,1
26/01/2018-07:10:36.900,5
26/01/2018-07:10:46.900,5
26/01/2018-07:10:57.000,5
26/01/2018-07:11:07.000,5
26/01/2018-07:11:17.100,5
26/01/2018-07:11:27.200,5
26/01/2018-07:11:37.200,5
26/01/2018-07:11:47.300,5
26/01/2018-07:11:57.400,5
26/01/2018-07:12:07.400,5
26/01/2018-07:12:17.400,5
26/01/2018-07:12:27.400,5
26/01/2018-07:12:37.400,5
26/01/2018-07:12:47.400,2
26/01/2018-07:12:57.400,3
26/01/2018-07:13:07.400,3
26/01/2018-07:13:17.400,3
26/01/2018-07:13:27.400,1
26/01/2018-07:13:37.400,3
26/01/2018-07:13:47.400,3
26/01/2018-07:13:57.400,1
26/01/2018-07:14:07.400,3
26/01/2018-07:14:17.400,3
26/01/2018-07:14:27.400,3
26/01/2018-07:14:37.400,1
26/01/2018-07:14:47.400,1
26/01/2018-07:14:57.400,1
26/01/2018-07:15:07.400,1
26/01/2018-07:19:01.400,3
26/01/2018-07:19:11.500,1
26/01/2018-07:19:21.500,3
26/01/2018-07:19:31.500,1
26/01/2018-07:19:41.500,1
26/01/2018-07:19:55.700,1
26/01/2018-07:20:05.700,2
26/01/2018-07:20:15.800,3
26/01/2018-07:20:25.800,3
26/01/2018-07:20:35.800,3
26/01/2018-07:20:45.800,3
26/01/2018-07:20:55.800,3
26/01/2018-07:24:36.500,3
26/01/2018-07:24:46.500,3
26/01/2018-07:24:56.500,3
26/01/2018-07:25:06.500,3
26/01/2018-07:25:16.500,3
26/01/2018-07:25:26.500,3
26/01/2018-07:25:36.500,3
26/01/2018-07:25:46.500,3
26/01/2018-07:25:56.500,3
26/01/2018-07:26:06.500,3
26/01/2018-07:26:16.500,3
26/01/2018-07:26:26.500,1
26/01/2018-07:26:36.500,3
26/01/2018-07:26:46.500,3
26/01/2018-07:26:56.500,3
26/01/2018-07:27:06.500,1
26/01/2018-07:27:16.500,3
26/01/2018-07:27:26.500,3
26/01/2018-07:29:30.200,1
26/01/2018-07:29:40.200,1
26/01/2018-07:29:50.200,3
26/01/2018-07:30:00.200,1
26/01/2018-07:30:10.200,1
26/01/2018-07:31:05.700,3
26/01/2018-07:31:15.800,3
26/01/2018-07:31:25.800,3
26/01/2018-07:31:35.900,3
26/01/2018-07:31:46.000,3
26/01/2018-07:31:56.000,3
26/01/2018-07:32:06.100,1
26/01/2018-07:32:16.100,2
26/01/2018-07:32:26.100,1
26/01/2018-07:32:36.100,3
26/01/2018-07:33:04.100,2
26/01/2018-07:33:14.200,1
26/01/2018-07:33:24.200,3
26/01/2018-07:33:34.300,2
26/01/2018-07:33:44.300,2
26/01/2018-07:33:54.300,2
26/01/2018-07:34:04.300,1
26/01/2018-07:34:14.300,1
26/01/2018-07:34:31.000,2
26/01/2018-07:34:41.100,1
26/01/2018-07:34:51.200,1
26/01/2018-07:35:01.200,1
26/01/2018-07:35:11.300,1
26/01/2018-07:35:21.300,1
26/01/2018-07:35:31.400,1
26/01/2018-07:35:41.500,1
26/01/2018-07:35:51.500,1
26/01/2018-07:36:01.600,5
26/01/2018-07:36:11.700,1
26/01/2018-07:36:21.700,1
26/01/2018-07:36:31.800,3
26/01/2018-07:36:41.800,3
26/01/2018-07:36:51.800,3
26/01/2018-07:37:01.800,1
26/01/2018-07:37:11.800,3
26/01/2018-07:37:21.800,3
26/01/2018-07:38:03.000,3
26/01/2018-07:38:13.100,3
26/01/2018-07:38:23.100,3
26/01/2018-07:38:33.100,3
26/01/2018-07:38:43.100,3
26/01/2018-07:38:53.100,3
26/01/2018-07:39:03.100,3
26/01/2018-07:39:13.100,3
26/01/2018-07:39:23.100,3
26/01/2018-07:39:33.100,3
26/01/2018-07:39:43.100,3
26/01/2018-07:39:53.100,3
26/01/2018-07:40:03.100,3
26/01/2018-07:42:37.700,3
26/01/2018-07:42:47.700,3
26/01/2018-07:42:57.700,3
26/01/2018-07:43:07.700,3
26/01/2018-07:43:17.700,3
26/01/2018-07:43:27.700,1
26/01/2018-07:43:37.700,3
26/01/2018-07:43:47.700,1
26/01/2018-07:43:57.700,1
26/01/2018-07:44:07.700,3
26/01/2018-07:44:17.700,3
26/01/2018-07:44:36.100,1
26/01/2018-07:44:46.100,1
26/01/2018-07:44:56.200,1
26/01/2018-07:45:06.300,3
26/01/2018-07:45:16.300,1
26/01/2018-07:45:26.300,1
26/01/2018-07:45:36.300,1
26/01/2018-07:45:55.900,1
26/01/2018-07:46:05.900,5
26/01/2018-07:46:16.000,1
26/01/2018-07:46:26.100,3
26/01/2018-07:46:36.100,1
26/01/2018-07:46:46.200,1
26/01/2018-07:46:56.200,1
26/01/2018-07:47:06.300,1
26/01/2018-07:47:16.400,1
26/01/2018-07:47:26.400,1
26/01/2018-07:47:36.500,3
26/01/2018-07:47:46.600,3
26/01/2018-07:47:56.600,2
26/01/2018-07:48:06.700,1
26/01/2018-07:48:16.800,1
26/01/2018-07:48:26.800,1
26/01/2018-07:48:36.900,3
26/01/2018-07:48:46.900,3
26/01/2018-07:48:56.900,3
26/01/2018-07:49:06.900,1
26/01/2018-07:49:16.900,1
26/01/2018-07:49:36.400,1
26/01/2018-07:49:46.500,1
26/01/2018-07:49:56.600,1
26/01/2018-07:50:06.600,1
26/01/2018-07:50:16.700,1
26/01/2018-07:50:26.800,1
26/01/2018-07:50:36.800,1
26/01/2018-07:50:46.900,1
26/01/2018-07:50:56.900,1
26/01/2018-07:51:07.000,1
26/01/2018-07:51:17.100,1
26/01/2018-07:51:27.100,1
26/01/2018-07:51:37.200,1
26/01/2018-07:51:47.200,1
26/01/2018-07:51:57.300,1
26/01/2018-07:52:07.400,1
26/01/2018-07:52:17.400,1
26/01/2018-07:52:27.500,5
26/01/2018-07:52:37.500,1
26/01/2018-07:52:47.600,1
26/01/2018-07:52:57.600,1
26/01/2018-07:53:07.700,1
26/01/2018-07:53:17.800,5
26/01/2018-07:53:27.800,1
26/01/2018-07:53:37.900,3
26/01/2018-07:53:48.000,1
26/01/2018-07:53:58.100,1
26/01/2018-07:54:08.100,2
26/01/2018-07:54:18.200,1
26/01/2018-07:54:28.300,1
26/01/2018-07:54:38.300,1
26/01/2018-07:54:48.300,1
26/01/2018-07:54:58.300,5
26/01/2018-07:55:08.300,1
26/01/2018-07:55:18.300,1
26/01/2018-07:55:28.300,5
26/01/2018-07:55:38.300,1
26/01/2018-07:55:48.300,1
26/01/2018-07:55:58.300,1
26/01/2018-07:56:08.300,1
26/01/2018-07:56:18.300,1
26/01/2018-07:56:28.300,3
26/01/2018-07:56:38.300,1
26/01/2018-07:56:48.300,1
26/01/2018-07:56:58.300,1
26/01/2018-07:57:08.300,1
26/01/2018-07:57:18.300,1
26/01/2018-07:57:28.300,1
26/01/2018-07:57:38.300,1
26/01/2018-07:57:48.300,1
26/01/2018-07:57:58.300,1
26/01/2018-07:58:08.300,1
26/01/2018-07:58:18.300,1
26/01/2018-07:58:28.300,1
26/01/2018-07:58:38.300,1
26/01/2018-07:58:48.300,1
26/01/2018-07:58:58.300,1
26/01/2018-07:59:08.300,1
26/01/2018-07:59:18.300,1
26/01/2018-07:59:28.300,3
26/01/2018-07:59:38.300,1
26/01/2018-07:59:48.300,1
26/01/2018-07:59:58.300,1
26/01/2018-08:02:34.400,1
26/01/2018-08:02:44.400,1
26/01/2018-08:02:54.500,1
26/01/2018-08:03:04.500,1
26/01/2018-08:03:14.600,1
26/01/2018-08:03:24.700,1
26/01/2018-08:03:34.700,1
26/01/2018-08:03:44.800,1
26/01/2018-08:03:54.800,1
26/01/2018-08:04:04.900,1
26/01/2018-08:04:15.000,5
26/01/2018-08:04:25.000,5
26/01/2018-08:04:35.100,5
26/01/2018-08:04:45.100,1
26/01/2018-08:04:55.200,3
26/01/2018-08:05:05.300,3
26/01/2018-08:05:15.300,3
26/01/2018-08:05:25.400,3
26/01/2018-08:05:35.400,3
26/01/2018-08:05:45.500,1
26/01/2018-08:05:55.600,3
26/01/2018-08:06:05.600,1
26/01/2018-08:06:15.700,2
26/01/2018-08:06:25.700,3
26/01/2018-08:06:35.800,2
26/01/2018-08:06:45.900,3
26/01/2018-08:06:55.900,3
26/01/2018-08:07:05.900,3
26/01/2018-08:07:15.900,1
26/01/2018-08:07:25.900,2
26/01/2018-08:07:35.900,2
26/01/2018-08:07:45.900,1
26/01/2018-08:08:04.900,1
26/01/2018-08:08:15.000,3
26/01/2018-08:08:25.000,3
26/01/2018-08:08:35.000,2
26/01/2018-08:08:45.000,1
26/01/2018-08:08:55.000,5
26/01/2018-08:09:05.000,1
26/01/2018-08:09:25.100,3
26/01/2018-08:09:35.100,3
26/01/2018-08:09:45.200,1
26/01/2018-08:09:55.200,1
26/01/2018-08:10:05.300,5
26/01/2018-08:10:15.400,1
26/01/2018-08:10:25.400,5
26/01/2018-08:10:35.500,5
26/01/2018-08:10:45.500,1
26/01/2018-08:10:55.600,1
26/01/2018-08:11:05.700,5
26/01/2018-08:11:15.700,1
26/01/2018-08:11:25.800,1
26/01/2018-08:11:35.900,1
26/01/2018-08:11:46.000,5
26/01/2018-08:11:56.000,1
26/01/2018-08:12:06.100,1
26/01/2018-08:12:16.200,5
26/01/2018-08:12:26.200,5
26/01/2018-08:12:36.200,1
26/01/2018-08:12:46.200,1
26/01/2018-08:12:56.200,1
26/01/2018-08:13:06.200,1
26/01/2018-08:13:16.200,1
26/01/2018-08:13:26.200,1
26/01/2018-08:14:02.600,1
26/01/2018-08:14:12.700,1
26/01/2018-08:14:22.800,1
26/01/2018-08:14:32.800,1
26/01/2018-08:14:42.800,5
26/01/2018-08:14:52.800,5
26/01/2018-08:15:02.800,5
26/01/2018-08:15:12.800,1
26/01/2018-08:15:34.400,5
26/01/2018-08:15:44.500,5
26/01/2018-08:15:54.500,5
26/01/2018-08:16:04.600,5
26/01/2018-08:16:14.700,5
26/01/2018-08:16:24.700,5
26/01/2018-08:16:34.800,5
26/01/2018-08:16:44.900,5
26/01/2018-08:16:54.900,5
26/01/2018-08:17:05.000,5
26/01/2018-08:17:15.000,5
26/01/2018-08:17:25.100,5
26/01/2018-08:17:35.200,1
26/01/2018-08:17:45.200,5
26/01/2018-08:17:55.200,1
26/01/2018-08:18:05.200,5
26/01/2018-08:18:15.200,1
26/01/2018-08:18:35.600,5
26/01/2018-08:18:45.600,5
26/01/2018-08:18:55.700,5
26/01/2018-08:19:05.800,5
26/01/2018-08:19:15.800,5
26/01/2018-08:19:25.900,5
26/01/2018-08:19:35.900,1
26/01/2018-08:19:46.000,5
26/01/2018-08:19:56.100,5
26/01/2018-08:20:06.100,5
26/01/2018-08:20:16.200,5
26/01/2018-08:20:26.300,5
26/01/2018-08:20:36.300,5
26/01/2018-08:20:46.400,1
26/01/2018-08:20:56.400,1
26/01/2018-08:21:06.400,1
26/01/2018-08:21:16.400,5
26/01/2018-08:21:26.400,5
26/01/2018-08:22:02.800,5
26/01/2018-08:22:12.900,1
26/01/2018-08:22:23.000,5
26/01/2018-08:22:33.000,1
26/01/2018-08:22:43.000,1
26/01/2018-08:22:53.000,1
26/01/2018-08:23:03.000,5
26/01/2018-08:23:31.300,1
26/01/2018-08:23:41.300,1
26/01/2018-08:23:51.300,1
26/01/2018-08:24:01.300,5
26/01/2018-08:24:11.300,1
26/01/2018-08:24:21.300,1
26/01/2018-08:24:31.300,1
26/01/2018-08:24:41.300,1
26/01/2018-08:24:51.300,1
26/01/2018-08:25:01.300,1
26/01/2018-08:25:35.400,1
26/01/2018-08:25:45.400,1
26/01/2018-08:25:55.500,1
26/01/2018-08:26:05.600,1
26/01/2018-08:26:15.600,1
26/01/2018-08:26:25.700,5
26/01/2018-08:26:35.700,5
26/01/2018-08:26:45.800,1
26/01/2018-08:26:55.800,1
26/01/2018-08:27:05.800,2
26/01/2018-08:27:15.800,5
26/01/2018-08:27:25.800,3
26/01/2018-08:27:35.800,1
26/01/2018-08:27:45.800,3
26/01/2018-08:27:55.800,1
26/01/2018-08:28:05.800,2
26/01/2018-08:28:29.900,1
26/01/2018-08:28:40.000,5
26/01/2018-08:28:50.100,5
26/01/2018-08:29:00.100,5
26/01/2018-08:29:10.200,5
26/01/2018-08:29:20.200,5
26/01/2018-08:29:30.300,5
26/01/2018-08:29:40.400,5
26/01/2018-08:29:50.400,5
26/01/2018-08:30:00.500,5
26/01/2018-08:30:10.500,5
26/01/2018-08:30:20.600,5
26/01/2018-08:30:30.700,5
26/01/2018-08:30:40.700,5
26/01/2018-08:30:50.800,2
26/01/2018-08:31:00.800,5
26/01/2018-08:31:10.800,5
26/01/2018-08:31:20.800,5
26/01/2018-08:31:37.800,5
26/01/2018-08:31:47.800,5
26/01/2018-08:31:58.000,5
26/01/2018-08:32:08.000,5
26/01/2018-08:32:18.100,5
26/01/2018-08:32:28.100,5
26/01/2018-08:32:38.200,5
26/01/2018-08:32:48.300,5
26/01/2018-08:32:58.300,5
26/01/2018-08:33:08.300,1
26/01/2018-08:33:18.300,1
26/01/2018-08:33:28.300,5
26/01/2018-08:33:38.300,1
26/01/2018-08:33:48.300,1
26/01/2018-08:33:58.300,5
26/01/2018-08:34:08.300,1
26/01/2018-08:37:01.000,5
26/01/2018-08:37:11.100,1
26/01/2018-08:37:21.100,1
26/01/2018-08:37:31.200,5
26/01/2018-08:37:41.300,5
26/01/2018-08:37:51.300,1
26/01/2018-08:38:01.300,1
26/01/2018-08:38:11.300,1
26/01/2018-08:38:21.300,3
26/01/2018-08:38:31.300,2
26/01/2018-08:38:41.300,3
26/01/2018-08:38:51.300,3
26/01/2018-08:39:01.300,2
26/01/2018-08:39:11.300,3
26/01/2018-08:42:13.100,3
26/01/2018-08:42:23.100,2
26/01/2018-08:42:33.100,2
26/01/2018-08:42:43.100,1
26/01/2018-08:42:53.100,3
26/01/2018-08:43:03.100,3
26/01/2018-08:43:13.100,3
26/01/2018-08:43:23.100,3
26/01/2018-08:43:33.100,2
26/01/2018-08:43:43.100,3
26/01/2018-08:43:53.100,3
26/01/2018-08:44:03.100,3
26/01/2018-08:44:13.100,1
26/01/2018-08:44:23.100,1
26/01/2018-08:47:31.800,5
26/01/2018-08:47:41.900,5
26/01/2018-08:47:51.900,1
26/01/2018-08:48:02.000,5
26/01/2018-08:48:12.000,5
26/01/2018-08:48:22.100,5
26/01/2018-08:48:32.200,1
26/01/2018-08:48:42.200,1
26/01/2018-08:48:52.300,1
26/01/2018-08:49:02.300,1
26/01/2018-08:49:12.400,1
26/01/2018-08:49:22.500,5
26/01/2018-08:49:32.500,1
26/01/2018-08:49:42.500,5
26/01/2018-08:49:52.500,5
26/01/2018-08:50:02.500,3
26/01/2018-08:50:12.500,1
26/01/2018-08:50:22.500,1
26/01/2018-08:50:32.500,1
26/01/2018-08:50:42.500,1
26/01/2018-08:50:52.500,1
26/01/2018-08:51:02.500,1
26/01/2018-08:51:12.500,1
26/01/2018-08:51:22.500,1
26/01/2018-08:51:32.500,1
26/01/2018-08:51:42.500,1
26/01/2018-08:51:52.500,1
26/01/2018-08:52:02.500,1
26/01/2018-08:52:12.500,1
26/01/2018-08:52:22.500,1
26/01/2018-08:52:32.500,1
26/01/2018-08:52:42.500,1
26/01/2018-08:52:52.500,1
26/01/2018-08:53:02.500,1
26/01/2018-08:53:12.500,1
26/01/2018-08:53:22.500,1
26/01/2018-08:53:32.500,1
26/01/2018-08:53:42.500,1
26/01/2018-08:58:34.800,1
26/01/2018-08:58:44.800,5
26/01/2018-08:58:54.900,5
26/01/2018-08:59:05.000,1
26/01/2018-08:59:15.000,1
26/01/2018-08:59:25.100,1
26/01/2018-08:59:35.200,1
26/01/2018-08:59:45.200,1
26/01/2018-08:59:55.300,5
26/01/2018-09:00:05.400,5
26/01/2018-09:00:15.400,1
26/01/2018-09:00:25.500,5
26/01/2018-09:00:35.500,5
26/01/2018-09:00:45.600,1
26/01/2018-09:00:55.700,5
26/01/2018-09:01:05.700,1
26/01/2018-09:01:15.800,5
26/01/2018-09:01:25.900,1
26/01/2018-09:01:35.900,1
26/01/2018-09:01:45.900,1
26/01/2018-09:01:55.900,1
26/01/2018-09:02:05.900,5
26/01/2018-09:02:15.900,1
26/01/2018-09:02:25.900,1
26/01/2018-09:03:01.500,1
26/01/2018-09:03:11.600,1
26/01/2018-09:03:21.700,1
26/01/2018-09:03:31.700,5
26/01/2018-09:03:41.800,1
26/01/2018-09:03:51.900,5
26/01/2018-09:04:01.900,5
26/01/2018-09:04:12.000,5
26/01/2018-09:04:22.000,5
26/01/2018-09:04:32.100,1
26/01/2018-09:04:42.200,1
26/01/2018-09:04:52.200,1
26/01/2018-09:05:02.300,1
26/01/2018-09:05:12.300,5
26/01/2018-09:05:22.300,2
26/01/2018-09:05:32.300,3
26/01/2018-09:05:42.300,2
26/01/2018-09:05:52.300,1
26/01/2018-09:06:02.300,1
26/01/2018-09:06:12.300,5
26/01/2018-09:06:22.300,5
26/01/2018-09:09:10.000,5
26/01/2018-09:09:20.100,1
26/01/2018-09:09:30.100,3
26/01/2018-09:09:40.100,1
26/01/2018-09:09:50.100,1
26/01/2018-09:10:00.100,1
26/01/2018-09:10:10.100,5
26/01/2018-09:10:20.100,5
26/01/2018-09:10:30.100,5
26/01/2018-09:11:07.800,5
26/01/2018-09:11:17.900,2
26/01/2018-09:11:27.900,2
26/01/2018-09:11:38.000,5
26/01/2018-09:11:48.000,5
26/01/2018-09:11:58.100,5
26/01/2018-09:12:08.200,1
26/01/2018-09:12:18.200,5
26/01/2018-09:12:28.200,5
26/01/2018-09:12:38.200,5
26/01/2018-09:12:48.200,5
26/01/2018-09:12:58.200,5
26/01/2018-09:13:08.200,5
26/01/2018-09:13:18.200,5
26/01/2018-09:13:36.700,5
26/01/2018-09:13:46.800,5
26/01/2018-09:13:56.800,5
26/01/2018-09:14:06.900,5
26/01/2018-09:14:17.000,5
26/01/2018-09:14:27.000,5
26/01/2018-09:14:37.100,5
26/01/2018-09:14:47.100,5
26/01/2018-09:14:57.200,5
26/01/2018-09:15:07.300,5
26/01/2018-09:15:17.300,5
26/01/2018-09:15:27.400,5
26/01/2018-09:15:37.400,5
26/01/2018-09:15:47.500,5
26/01/2018-09:15:57.500,5
26/01/2018-09:16:07.600,4
26/01/2018-09:16:17.600,5
26/01/2018-09:16:27.600,5
26/01/2018-09:16:37.600,5
26/01/2018-09:18:04.000,5
26/01/2018-09:18:14.000,5
26/01/2018-09:18:24.100,5
26/01/2018-09:18:34.200,5
26/01/2018-09:18:44.200,1
26/01/2018-09:18:54.200,5
26/01/2018-09:19:04.200,5
