DateTime,Behaviour
0/0/1970-00:00:00.,3
0/0/1970-00:00:10.000,1
0/0/1970-00:00:20.000,3
0/0/1970-00:00:30.000,3
0/0/1970-00:00:40.000,3
0/0/1970-00:00:50.000,1
0/0/1970-00:01:00.000,3
0/0/1970-00:01:10.000,1
0/0/1970-00:01:20.000,1
0/0/1970-00:01:30.000,1
0/0/1970-00:01:40.000,1
0/0/1970-00:01:50.000,3
0/0/1970-00:02:00.000,1
0/0/1970-00:02:10.000,2
0/0/1970-00:02:20.000,1
0/0/1970-00:02:30.000,1
0/0/1970-00:02:40.000,3
0/0/1970-00:02:50.000,1
0/0/1970-00:03:00.000,3
0/0/1970-00:03:10.000,2
0/0/1970-00:03:20.000,3
25/1/2018-15:07:05.900,1
25/1/2018-15:07:16.000,1
25/1/2018-15:07:26.000,3
25/1/2018-15:07:36.100,5
25/1/2018-15:07:46.100,2
25/1/2018-15:07:56.200,1
25/1/2018-15:08:06.200,2
25/1/2018-15:08:16.300,1
25/1/2018-15:08:26.300,1
25/1/2018-15:08:36.400,1
25/1/2018-15:08:46.400,1
25/1/2018-15:08:56.500,3
25/1/2018-15:09:06.500,3
25/1/2018-15:21:48.800,1
25/1/2018-15:21:58.800,3
25/1/2018-15:22:08.800,3
25/1/2018-15:22:18.800,1
25/1/2018-15:22:28.800,3
25/1/2018-15:22:38.800,5
25/1/2018-15:22:48.800,5
25/1/2018-15:22:58.800,5
25/1/2018-15:23:59.300,5
25/1/2018-15:24:09.300,5
25/1/2018-15:24:19.400,5
25/1/2018-15:24:29.500,5
25/1/2018-15:24:39.500,5
25/1/2018-15:24:49.600,5
25/1/2018-15:24:59.600,5
25/1/2018-15:25:09.700,5
25/1/2018-15:25:19.700,5
25/1/2018-15:25:29.800,5
25/1/2018-15:25:39.800,5
25/1/2018-15:25:49.900,5
25/1/2018-15:25:59.900,5
25/1/2018-15:26:10.000,5
25/1/2018-15:26:20.000,2
25/1/2018-15:26:30.100,1
25/1/2018-15:26:40.100,5
25/1/2018-15:26:50.200,5
25/1/2018-15:27:00.200,5
25/1/2018-15:27:10.300,5
25/1/2018-15:27:20.300,5
25/1/2018-15:27:30.400,5
25/1/2018-15:27:40.400,5
25/1/2018-15:27:50.500,5
25/1/2018-15:28:00.500,5
25/1/2018-15:28:10.600,5
25/1/2018-15:28:20.600,5
25/1/2018-15:28:30.700,3
25/1/2018-15:28:40.700,5
25/1/2018-15:28:50.800,5
25/1/2018-15:29:00.900,5
25/1/2018-15:29:10.900,5
25/1/2018-15:29:20.900,5
25/1/2018-15:29:30.900,5
25/1/2018-15:29:40.900,3
25/1/2018-15:29:50.900,5
25/1/2018-15:30:00.900,5
25/1/2018-15:30:10.900,5
25/1/2018-15:30:32.000,5
25/1/2018-15:30:42.000,5
25/1/2018-15:30:52.100,5
25/1/2018-15:31:02.100,5
25/1/2018-15:31:12.200,5
25/1/2018-15:31:22.300,5
25/1/2018-15:31:32.300,5
25/1/2018-15:31:42.400,5
25/1/2018-15:31:52.400,5
25/1/2018-15:32:02.500,5
25/1/2018-15:32:12.500,5
25/1/2018-15:32:22.600,5
25/1/2018-15:32:32.600,5
25/1/2018-15:32:42.700,5
25/1/2018-15:32:52.700,5
25/1/2018-15:33:02.800,5
25/1/2018-15:33:12.800,5
25/1/2018-15:33:22.900,4
25/1/2018-15:33:32.900,5
25/1/2018-15:33:43.000,5
25/1/2018-15:33:53.100,5
25/1/2018-15:34:03.100,5
25/1/2018-15:34:13.200,5
25/1/2018-15:34:23.200,5
25/1/2018-15:34:33.300,5
25/1/2018-15:34:43.400,5
25/1/2018-15:34:53.400,5
25/1/2018-15:35:03.500,5
25/1/2018-15:35:13.500,5
25/1/2018-15:35:23.600,5
25/1/2018-15:35:33.700,5
25/1/2018-15:35:43.700,5
25/1/2018-15:35:53.700,5
25/1/2018-15:36:03.700,5
25/1/2018-15:36:13.700,5
25/1/2018-15:36:23.700,5
25/1/2018-15:36:33.700,5
25/1/2018-15:36:43.700,5
25/1/2018-15:36:53.700,3
25/1/2018-15:37:03.700,3
25/1/2018-15:37:13.700,1
25/1/2018-15:37:23.700,5
25/1/2018-15:37:33.700,5
25/1/2018-15:37:43.700,5
25/1/2018-15:37:53.700,5
25/1/2018-15:38:03.700,5
25/1/2018-15:38:13.700,5
25/1/2018-15:38:23.700,5
25/1/2018-15:38:33.700,5
25/1/2018-15:38:43.700,5
25/1/2018-15:38:53.700,5
25/1/2018-15:39:03.700,3
25/1/2018-15:39:13.700,3
25/1/2018-15:39:23.700,5
25/1/2018-15:39:33.700,3
25/1/2018-15:40:03.800,5
25/1/2018-15:40:13.800,1
25/1/2018-15:40:23.900,1
25/1/2018-15:40:34.000,1
25/1/2018-15:40:44.000,5
25/1/2018-15:40:54.100,1
25/1/2018-15:41:04.100,5
25/1/2018-15:41:14.200,5
25/1/2018-15:41:24.200,5
25/1/2018-15:41:34.300,5
25/1/2018-15:41:44.300,5
25/1/2018-15:41:54.300,5
25/1/2018-15:42:04.500,5
25/1/2018-15:42:14.500,5
25/1/2018-15:42:24.600,5
25/1/2018-15:42:34.700,5
25/1/2018-15:42:44.800,5
25/1/2018-15:42:54.800,5
25/1/2018-15:43:05.000,5
25/1/2018-15:43:15.000,5
25/1/2018-15:43:25.100,5
25/1/2018-15:43:35.100,5
25/1/2018-15:43:45.300,5
25/1/2018-15:43:55.300,5
25/1/2018-15:44:05.400,5
